Datum,Bundesland,Behandlungsgruppe,Anzahl_Meldebereiche,"Aktuelle_COVID_Faelle_ITS",Belegte_Intensivbetten,Freie_Intensivbetten,7_Tage_Notfallreserve,"Freie_IV_Kapazitaeten_Gesamt","Freie_IV_Kapazitaeten_Davon_COVID","Betriebssituation_Regulaerer_Betrieb","Betriebssituation_Teilweise_Eingeschraenkt","Betriebssituation_Eingeschraenkt","Betriebssituation_Keine_Angabe","faelle_covid_erstaufnahmen","Freie_IV_Kapazitaeten_Davon_Isolationspflichtige_Kinder","einschraenkung_beatmungsgeraet",einschraenkung_material,einschraenkung_personal,einschraenkung_raum
"2021-12-05T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1324,4802,19325,2556,8483,1980,820,255,279,654,136,311,NA,42,9,848,320
"2021-12-05T12:15:00+01:00",DEUTSCHLAND,KINDER,356,24,2037,750,383,628,139,148,60,88,60,0,NA,11,1,122,60
"2021-12-06T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1324,4879,19592,2463,8451,1982,801,249,280,657,138,341,NA,46,10,848,324
"2021-12-06T12:15:00+01:00",DEUTSCHLAND,KINDER,356,25,2020,770,382,647,150,152,58,87,59,4,NA,14,1,122,60
"2021-12-07T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,4918,19904,2324,8348,1934,787,248,283,658,136,347,NA,40,9,855,323
"2021-12-07T12:15:00+01:00",DEUTSCHLAND,KINDER,356,25,2059,742,381,633,143,153,58,86,59,4,NA,14,1,124,59
"2021-12-08T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,4868,20029,2250,8314,1892,786,249,276,666,134,356,NA,40,12,856,332
"2021-12-08T12:15:00+01:00",DEUTSCHLAND,KINDER,357,26,2025,779,381,651,150,155,53,87,62,2,NA,14,1,120,55
"2021-12-09T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1323,4914,19966,2179,8297,1806,759,246,270,673,134,348,NA,38,8,859,323
"2021-12-09T12:15:00+01:00",DEUTSCHLAND,KINDER,357,25,2033,767,388,655,153,153,54,88,62,4,NA,14,1,122,58
"2021-12-10T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1322,4917,19801,2227,8215,1839,753,243,267,675,137,273,NA,38,8,864,323
"2021-12-10T12:15:00+01:00",DEUTSCHLAND,KINDER,357,28,2042,758,388,624,140,149,58,88,62,4,NA,14,1,123,64
"2021-12-11T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1323,4876,19632,2321,8237,1890,789,239,259,687,138,247,NA,40,8,869,328
"2021-12-11T12:15:00+01:00",DEUTSCHLAND,KINDER,357,29,2036,768,387,629,140,149,58,90,60,1,NA,15,1,128,64
"2021-12-12T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1323,4876,19385,2463,8275,1936,793,238,270,681,134,304,NA,39,7,865,332
"2021-12-12T12:15:00+01:00",DEUTSCHLAND,KINDER,356,31,2016,777,385,625,142,152,54,91,59,1,NA,16,1,123,63
"2021-12-13T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1324,4894,19512,2507,8240,1986,813,257,261,667,139,336,NA,41,6,850,318
"2021-12-13T12:15:00+01:00",DEUTSCHLAND,KINDER,356,31,2004,803,383,645,145,150,57,89,60,3,NA,15,1,120,65
"2021-12-14T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,4862,19891,2300,8195,1929,824,257,252,681,136,345,NA,39,6,847,323
"2021-12-14T12:15:00+01:00",DEUTSCHLAND,KINDER,356,33,2010,802,386,657,140,147,60,88,61,7,NA,16,1,120,65
"2021-12-15T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,4792,19921,2307,8195,2002,883,263,264,660,139,346,NA,35,6,840,318
"2021-12-15T12:15:00+01:00",DEUTSCHLAND,KINDER,356,34,2027,779,383,655,148,149,60,87,60,1,NA,15,1,119,66
"2021-12-16T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,4736,19793,2382,8214,2013,913,264,282,643,137,308,NA,32,6,835,329
"2021-12-16T12:15:00+01:00",DEUTSCHLAND,KINDER,355,29,2008,792,385,639,147,149,57,88,61,3,NA,16,1,119,65
"2021-12-17T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,4653,19699,2438,8231,2056,902,268,269,652,137,273,NA,31,7,841,312
"2021-12-17T12:15:00+01:00",DEUTSCHLAND,KINDER,357,32,2009,800,382,661,143,151,53,92,61,1,NA,16,1,120,63
"2021-12-18T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,4631,19389,2581,8260,2144,925,263,264,659,139,190,NA,33,8,850,314
"2021-12-18T12:15:00+01:00",DEUTSCHLAND,KINDER,358,29,2022,787,388,659,144,149,57,91,61,3,NA,16,1,124,61
"2021-12-19T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,4607,19135,2766,8278,2177,928,263,262,661,140,239,NA,34,8,849,310
"2021-12-19T12:15:00+01:00",DEUTSCHLAND,KINDER,358,33,2004,802,391,668,156,150,62,86,60,8,NA,16,1,123,59
"2021-12-20T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,4583,19242,2804,8257,2216,936,282,270,635,139,295,NA,36,7,832,305
"2021-12-20T12:15:00+01:00",DEUTSCHLAND,KINDER,358,37,1976,841,385,687,160,154,59,85,60,3,NA,16,1,122,55
"2021-12-21T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,4529,19594,2546,8242,2119,928,271,276,638,141,288,NA,35,6,837,307
"2021-12-21T12:15:00+01:00",DEUTSCHLAND,KINDER,358,33,1929,889,390,712,173,157,58,83,60,0,NA,16,1,120,54
"2021-12-22T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,4438,19362,2760,8257,2271,1011,290,281,616,139,281,NA,37,6,821,290
"2021-12-22T12:15:00+01:00",DEUTSCHLAND,KINDER,357,32,1934,883,381,712,NA,159,58,83,57,2,175,14,1,120,57
"2021-12-23T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1327,4353,19181,2864,8269,2309,1046,288,280,621,138,243,NA,34,7,828,288
"2021-12-23T12:15:00+01:00",DEUTSCHLAND,KINDER,358,31,1929,905,386,731,NA,160,56,85,57,6,201,14,1,118,54
"2021-12-24T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,4253,18785,3116,8301,2464,1114,280,290,614,142,209,NA,33,5,825,284
"2021-12-24T12:15:00+01:00",DEUTSCHLAND,KINDER,358,29,1879,947,388,757,NA,164,58,81,55,2,216,12,1,117,58
"2021-12-25T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,4242,18634,3242,8311,2542,1155,295,274,615,142,196,NA,37,5,814,283
"2021-12-25T12:15:00+01:00",DEUTSCHLAND,KINDER,358,31,1871,958,396,776,NA,165,58,81,54,3,215,11,1,114,63
"2021-12-26T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,4205,18731,3129,8314,2553,1111,292,277,618,139,218,NA,36,6,818,286
"2021-12-26T12:15:00+01:00",DEUTSCHLAND,KINDER,358,29,1889,950,393,773,NA,170,55,79,54,1,212,11,1,110,57
"2021-12-27T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,4176,18853,3080,8304,2489,1119,311,263,612,140,255,NA,34,5,795,282
"2021-12-27T12:15:00+01:00",DEUTSCHLAND,KINDER,358,30,1877,966,388,787,NA,175,58,72,53,2,214,11,1,107,56
"2021-12-28T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,4101,18989,3006,8264,2459,1139,316,272,597,141,223,NA,32,5,790,280
"2021-12-28T12:15:00+01:00",DEUTSCHLAND,KINDER,358,27,1890,950,388,772,NA,171,60,72,55,3,232,11,1,112,57
"2021-12-29T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,3976,18979,2940,8275,2390,1131,307,290,589,139,226,NA,29,6,794,285
"2021-12-29T12:15:00+01:00",DEUTSCHLAND,KINDER,358,28,1899,950,384,776,NA,169,61,71,57,2,230,9,1,110,57
"2021-12-30T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1324,3888,18824,3035,8270,2488,1146,319,260,605,140,207,NA,27,4,786,284
"2021-12-30T12:15:00+01:00",DEUTSCHLAND,KINDER,358,25,1898,946,381,759,NA,168,59,74,57,1,228,11,1,112,57
"2021-12-31T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1324,3806,18618,3177,8292,2570,1208,326,261,598,139,161,NA,25,3,780,274
"2021-12-31T12:15:00+01:00",DEUTSCHLAND,KINDER,358,26,1882,955,381,755,NA,171,57,74,56,4,227,9,0,111,53
"2022-01-01T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1324,3798,18545,3205,8296,2535,1197,328,262,599,135,180,NA,27,3,781,269
"2022-01-01T12:15:00+01:00",DEUTSCHLAND,KINDER,358,27,1894,942,385,759,NA,174,55,73,56,8,228,10,0,109,53
"2022-01-02T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,3776,18586,3165,8292,2560,1202,321,278,592,134,200,NA,26,3,785,273
"2022-01-02T12:15:00+01:00",DEUTSCHLAND,KINDER,358,30,1888,952,389,757,NA,176,55,71,56,0,221,9,0,107,53
"2022-01-03T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,3770,18808,3105,8249,2601,1188,346,286,561,132,212,NA,27,2,761,261
"2022-01-03T12:15:00+01:00",DEUTSCHLAND,KINDER,358,32,1877,966,387,793,NA,174,55,73,56,4,223,9,0,107,54
"2022-01-04T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,3640,19137,2927,8244,2542,1173,356,274,561,134,209,NA,26,0,740,258
"2022-01-04T12:15:00+01:00",DEUTSCHLAND,KINDER,358,30,1906,944,385,772,NA,178,51,73,56,4,206,9,0,105,53
"2022-01-05T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,3531,19179,2957,8212,2585,1205,357,284,554,131,208,NA,27,0,746,258
"2022-01-05T12:15:00+01:00",DEUTSCHLAND,KINDER,357,30,1883,961,380,781,NA,180,47,72,58,3,211,8,0,102,50
"2022-01-06T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,3408,19102,3003,8168,2558,1173,358,288,549,130,195,NA,27,1,745,264
"2022-01-06T12:15:00+01:00",DEUTSCHLAND,KINDER,357,31,1894,948,381,784,NA,178,51,71,57,7,196,10,0,103,52
"2022-01-07T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1324,3347,19039,3053,8173,2643,1181,368,286,540,130,192,NA,25,1,741,252
"2022-01-07T12:15:00+01:00",DEUTSCHLAND,KINDER,357,33,1902,940,385,761,NA,177,48,74,58,3,202,10,0,107,47
"2022-01-08T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1324,3287,18809,3183,8185,2677,1194,363,288,544,129,132,NA,24,3,743,265
"2022-01-08T12:15:00+01:00",DEUTSCHLAND,KINDER,357,27,1878,954,392,765,NA,177,51,71,58,5,203,9,0,106,45
"2022-01-09T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,3244,18516,3402,8212,2797,1225,370,282,543,130,164,NA,24,3,734,262
"2022-01-09T12:15:00+01:00",DEUTSCHLAND,KINDER,358,29,1888,953,400,752,NA,175,54,71,58,1,201,11,0,109,47
"2022-01-10T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,3220,18787,3327,8168,2794,1268,386,285,529,125,167,NA,27,2,715,266
"2022-01-10T12:15:00+01:00",DEUTSCHLAND,KINDER,358,29,1900,936,392,746,NA,173,57,68,60,4,199,12,0,107,48
"2022-01-11T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,3122,19104,3180,8163,2700,1274,390,275,530,130,168,NA,28,2,703,270
"2022-01-11T12:15:00+01:00",DEUTSCHLAND,KINDER,358,31,1918,937,395,760,NA,176,56,66,60,3,213,10,0,104,49
"2022-01-12T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,3019,19236,3078,8160,2668,1247,402,281,512,130,152,NA,25,2,692,260
"2022-01-12T12:15:00+01:00",DEUTSCHLAND,KINDER,356,29,1917,913,386,731,NA,174,56,67,59,5,210,5,0,102,50
"2022-01-13T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,2927,19277,3051,8145,2632,1242,408,275,509,133,179,NA,26,3,689,249
"2022-01-13T12:15:00+01:00",DEUTSCHLAND,KINDER,359,29,1883,986,390,751,NA,175,55,69,60,4,203,5,0,106,46
"2022-01-14T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,2840,19266,3041,8159,2668,1239,418,270,507,130,131,NA,26,3,688,235
"2022-01-14T12:15:00+01:00",DEUTSCHLAND,KINDER,359,28,1904,961,387,743,NA,175,54,71,59,5,197,5,0,106,46
"2022-01-15T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,2768,18965,3209,8207,2772,1305,410,280,508,128,108,NA,25,3,693,241
"2022-01-15T12:15:00+01:00",DEUTSCHLAND,KINDER,359,29,1889,967,394,744,NA,175,59,65,60,4,196,5,0,104,45
"2022-01-16T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,2716,18452,3636,8243,2985,1352,415,284,499,128,154,NA,21,2,691,241
"2022-01-16T12:15:00+01:00",DEUTSCHLAND,KINDER,359,26,1877,973,399,753,NA,173,61,64,61,7,197,5,0,106,44
"2022-01-17T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,2712,18624,3604,8223,2968,1379,420,284,493,129,137,NA,20,2,681,239
"2022-01-17T12:15:00+01:00",DEUTSCHLAND,KINDER,359,32,1898,955,391,744,NA,168,64,64,63,3,193,6,0,107,47
"2022-01-18T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,2639,18946,3300,8173,2846,1340,423,293,484,125,154,NA,18,2,675,240
"2022-01-18T12:15:00+01:00",DEUTSCHLAND,KINDER,360,28,1914,962,395,763,NA,168,62,66,64,1,192,5,0,108,46
"2022-01-19T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,2546,19108,3140,8144,2767,1318,419,286,494,126,143,NA,18,2,678,251
"2022-01-19T12:15:00+01:00",DEUTSCHLAND,KINDER,360,24,1913,973,393,763,NA,171,63,65,61,6,183,5,0,110,45
"2022-01-20T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,2418,19138,3143,8141,2760,1312,420,282,497,126,159,NA,18,2,675,245
"2022-01-20T12:15:00+01:00",DEUTSCHLAND,KINDER,360,29,1936,951,390,765,NA,172,64,64,60,11,186,4,0,109,45
"2022-01-21T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,2390,19153,3090,8170,2697,1272,427,285,490,124,144,NA,20,2,674,239
"2022-01-21T12:15:00+01:00",DEUTSCHLAND,KINDER,360,28,1921,958,389,760,NA,175,62,63,60,3,194,4,0,106,44
"2022-01-22T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,2370,18782,3284,8218,2763,1286,422,285,493,126,128,NA,22,2,673,243
"2022-01-22T12:15:00+01:00",DEUTSCHLAND,KINDER,360,28,1908,958,391,747,NA,169,66,65,60,3,204,6,0,111,47
"2022-01-23T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,2396,18404,3623,8221,2950,1348,424,280,498,124,150,NA,18,2,676,235
"2022-01-23T12:15:00+01:00",DEUTSCHLAND,KINDER,360,28,1891,975,389,753,NA,170,63,64,63,6,204,6,0,107,47
"2022-01-24T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,2406,18654,3506,8230,2955,1329,427,288,484,127,194,NA,16,2,670,230
"2022-01-24T12:15:00+01:00",DEUTSCHLAND,KINDER,360,26,1892,991,385,758,NA,170,62,65,63,6,190,6,0,105,49
"2022-01-25T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,2364,19004,3203,8215,2771,1244,426,298,472,129,206,NA,14,2,666,233
"2022-01-25T12:15:00+01:00",DEUTSCHLAND,KINDER,360,32,1905,967,386,741,NA,169,64,65,62,2,187,6,0,110,48
"2022-01-26T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,2334,19114,3089,8222,2749,1242,437,290,474,125,171,NA,14,1,663,228
"2022-01-26T12:15:00+01:00",DEUTSCHLAND,KINDER,360,30,1957,915,386,724,NA,164,67,67,62,6,177,6,0,114,52
"2022-01-27T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,2244,19101,3072,8200,2720,1231,420,296,484,126,180,NA,13,2,674,237
"2022-01-27T12:15:00+01:00",DEUTSCHLAND,KINDER,360,29,1924,938,385,710,NA,172,58,68,62,8,185,6,0,109,44
"2022-01-28T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,2229,19062,3075,8208,2675,1205,420,286,489,131,160,NA,12,2,680,231
"2022-01-28T12:15:00+01:00",DEUTSCHLAND,KINDER,360,30,1881,975,387,737,NA,175,54,69,62,2,187,6,0,106,44
"2022-01-29T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,2191,18710,3226,8271,2710,1228,420,287,492,127,150,NA,17,2,686,229
"2022-01-29T12:15:00+01:00",DEUTSCHLAND,KINDER,360,31,1901,951,384,741,NA,174,58,67,61,10,194,6,0,108,42
"2022-01-30T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,2232,18323,3517,8325,2852,1282,427,281,489,129,193,NA,17,3,679,231
"2022-01-30T12:15:00+01:00",DEUTSCHLAND,KINDER,360,36,1914,937,385,743,NA,170,61,68,61,10,194,7,0,113,39
"2022-01-31T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,2266,18517,3494,8276,2935,1341,428,284,486,128,238,NA,16,2,674,240
"2022-01-31T12:15:00+01:00",DEUTSCHLAND,KINDER,360,38,1913,945,387,754,NA,171,63,65,61,2,195,7,0,112,46
"2022-02-01T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,2226,19056,3097,8230,2751,1247,414,295,493,124,245,NA,17,2,687,244
"2022-02-01T12:15:00+01:00",DEUTSCHLAND,KINDER,360,33,1922,926,388,745,NA,173,60,67,60,6,180,7,0,111,45
"2022-02-02T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1326,2282,19129,3038,8215,2645,1211,417,292,492,125,201,NA,17,2,690,236
"2022-02-02T12:15:00+01:00",DEUTSCHLAND,KINDER,360,31,1959,904,388,733,NA,172,59,69,60,10,174,7,0,109,47
"2022-02-03T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,2228,19228,2939,8219,2583,1205,422,307,471,125,246,NA,16,2,687,234
"2022-02-03T12:15:00+01:00",DEUTSCHLAND,KINDER,360,36,1978,889,388,726,NA,171,58,71,60,3,166,7,0,109,47
"2022-02-04T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,2270,19210,2868,8232,2574,1172,404,316,479,126,217,NA,16,2,697,241
"2022-02-04T12:15:00+01:00",DEUTSCHLAND,KINDER,360,37,1958,911,389,752,NA,171,60,71,58,7,170,9,0,112,50
"2022-02-05T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1325,2275,18834,3077,8297,2658,1187,404,313,476,132,168,NA,17,2,693,232
"2022-02-05T12:15:00+01:00",DEUTSCHLAND,KINDER,360,37,1960,901,401,751,NA,168,67,67,58,7,175,9,0,114,49
"2022-02-06T12:15:00+01:00",DEUTSCHLAND,KINDER,360,49,1962,892,407,751,NA,174,62,66,58,NA,177,8,0,110,47
"2022-02-06T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1324,2301,18417,3416,8269,2795,1245,425,293,476,130,NA,NA,15,3,684,228
